19928, 19337,19338
16022, 15606,15626
19724, 19137,19143
20498, 19894,19895
14259, 13917,13918
15061, 14688,14689
18243, 17749,17770
12833, 12539,12540
11696, 11436,11872
18239, 17745,17746
12362, 12082,12083
21074, 20447,20448
12877, 12583,12584
20861, 20241,20242
20388, 19784,19785
17533, 17079,17087
11749, 11489,11490
14306, 13958,13959
18659, 18132,18133
13853, 13519,13520
21434, 20788,20854
15631, 15241,15242
20004, 19412,19413
13417, 13103,13104
16441, 16017,16018
19980, 19388,19389
17970, 17493,17494
16120, 15703,15704
21139, 20507,20508
13983, 13643,13884
12826, 12532,12533
20488, 19884,19885
12927, 12630,12631
16452, 16028,16029
15340, 14958,15167
20658, 20046,20047
16704, 16276,16277
16964, 16529,16836
16676, 16249,16260
19507, 18928,18929
19397, 18821,18863
15240, 14864,14865
17342, 16898,16905
21169, 20531,20788
18213, 17719,17720
16413, 15990,15991
14595, 14237,14238
20054, 19462,19463
21340, 20697,20698
20305, 19704,19705
21637, 20990,20991
18030, 17548,17549
13340, 13027,13028
11707, 11447,11448
15929, 15520,15521
21383, 20738,20739
19448, 18870,18871
17608, 17154,17155
21068, 20441,20442
19758, 19169,19170
13066, 12768,12769
17905, 17434,17467
21079, 20452,20453
12484, 12201,12202
17065, 16630,16631
18735, 18198,18199
15564, 15181,15182
19210, 18648,18649
21159, 20526,20532
14031, 13691,13692
19514, 18933,19199
11405, 11153,11348
18601, 18075,18082
12597, 12310,12311
19677, 19090,19136
12513, 12228,12229
18903, 18361,18379
20391, 19787,19788
20576, 19965,19966
13824, 13492,13493
14116, 13776,13777
19939, 19348,19349
21403, 20758,20759
17096, 16661,16662
17582, 17127,17130
18475, 17957,18190
17989, 17504,17505
11018, 10780,10781
16037, 15620,15621
14551, 14196,14379
19257, 18694,18695
21302, 20659,20660
15509, 15124,15125
16534, 16108,16113
18955, 18406,18449
11517, 11262,11263
19546, 18965,18968
12818, 12524,12525
15566, 15183,15184
21233, 20589,20590
18654, 18128,18129
14368, 14021,14022
15189, 14812,14822
15072, 14700,14701
16536, 16109,16110
21151, 20519,20520
19445, 18867,19018
18136, 17648,17649
13490, 13171,13172
12853, 12559,12560
14254, 13912,13913
15765, 15364,15365
18930, 18387,18388
17180, 16743,16750
12983, 12687,12688
12233, 11957,11958
11075, 10834,10835
19460, 18882,18883
20992, 20366,20367
14227, 13887,13895
18200, 17708,17709
13093, 12795,12796
16032, 15615,15616
20321, 19721,19722
11740, 11480,11481
19723, 19135,19136
20774, 20158,20159
12987, 12691,12692
14508, 14153,14154
16597, 16169,16170
17450, 17001,17002
13101, 12803,12804
18740, 18204,18205
15716, 15320,15321
20030, 19436,19437
13957, 13619,13632
18605, 18079,18080
21026, 20399,20400
21545, 20895,20896
16030, 15613,15614
21195, 20555,20556
18115, 17628,17741
15180, 14803,14804
12078, 11809,11810
12632, 12340,12341
17741, 17278,17279
20607, 19996,20025
20184, 19590,19591
12860, 12566,12567
17094, 16659,16660
19483, 18905,18906
16692, 16264,16377
20913, 20290,20291
13323, 13011,13012
21048, 20421,20422
18104, 17619,17620
21236, 20592,20593
13289, 12983,13120
20000, 19408,19409
13239, 12933,12934
15676, 15283,15284
14731, 14364,14365
11076, 10834,10858
21420, 20774,20799
14501, 14146,14147
11133, 10886,10887
10995, 10757,10758
17448, 16999,17038
16960, 16525,16526
20977, 20352,20388
12819, 12525,12526
19144, 18583,18800
13255, 12950,12951
13627, 13302,13303
17154, 16717,16718
13426, 13108,13119
20578, 19967,19968
12180, 11905,11906
11873, 11610,11611
21157, 20525,20545
19388, 18815,18818
20292, 19691,19692
17810, 17346,17347
15781, 15379,15380
12911, 12615,12635
21045, 20418,20419
17190, 16751,16752
19708, 19120,19121
18281, 17780,17781
18634, 18106,18107
14822, 14454,14455
18894, 18352,18356
19730, 19142,19143
20429, 19825,19826
16749, 16319,16496
18289, 17788,17789
20891, 20270,20271
10939, 10702,10703
20726, 20112,20113
18929, 18386,18387
14358, 14011,14012
11535, 11280,11281
11869, 11606,11607
20979, 20355,20361
20218, 19621,19622
18842, 18299,18331
12750, 12460,12635
19957, 19368,19369
15034, 14662,14663
11457, 11203,11209
13618, 13293,13294
13628, 13303,13304
15127, 14752,14753
20629, 20017,20018
15062, 14689,14690
19548, 18966,19020
21002, 20376,20377
16599, 16171,16172
20541, 19931,19932
16339, 15918,15919
13779, 13446,13447
21078, 20451,20452
12419, 12138,12139
14449, 14099,14100
12823, 12529,12530
13045, 12747,13021
15835, 15429,15430
11770, 11510,11511
14094, 13754,13755
13118, 12815,12816
19238, 18673,18674
17732, 17270,17271
19155, 18594,18595
16380, 15956,15957
15688, 15294,15295
16538, 16111,16112
18461, 17945,17950
19605, 19022,19023
18578, 18053,18054
17985, 17502,17605
13731, 13401,13402
13899, 13564,13565
17399, 16951,17000
14077, 13738,13739
13196, 12890,12891
18347, 17844,17890
10966, 10729,10730
11958, 11690,11890
11297, 11047,11048
18573, 18049,18050
11741, 11481,11482
19176, 18615,18616
19944, 19353,19354
18080, 17596,17597
19924, 19333,19334
20580, 19969,19993
12930, 12633,12634
16725, 16295,16296
20320, 19720,19821
13579, 13255,13256
16557, 16132,16133
16404, 15981,15982
11625, 11367,11368
12466, 12183,12296
11476, 11223,11224
21525, 20876,20877
14787, 14420,14421
16057, 15639,15640
16760, 16329,16330
19920, 19330,19367
18782, 18244,18291
18375, 17864,18020
20061, 19469,19470
15481, 15098,15262
20039, 19445,19446
11820, 11559,11560
14702, 14333,14334
21031, 20404,20405
15902, 15493,15494
16448, 16024,16025
20408, 19805,19806
16084, 15664,15665
12082, 11813,11814
18861, 18317,18318
19094, 18532,18975
15114, 14741,14743
11509, 11254,11255
18022, 17541,17542
17733, 17270,17303
21386, 20741,20742
13771, 13439,13440
20674, 20062,20063
12135, 11860,11861
18973, 18423,18676
12731, 12441,12442
16995, 16561,16562
11715, 11455,11456
19046, 18490,18498
14937, 14569,14570
13258, 12953,12954
18497, 17978,18008
15838, 15433,15441
13814, 13482,13483
19648, 19066,19067
14318, 13971,13972
12363, 12083,12084
16395, 15972,15973
12091, 11822,11823
19861, 19274,19275
17833, 17367,17368
18822, 18282,18286
17585, 17131,17132
11835, 11573,11574
17900, 17429,17430
12515, 12231,12232
19003, 18452,18453
17858, 17387,17388
17050, 16615,16616
18648, 18122,18123
17650, 17193,17194
16077, 15659,15683
12359, 12079,12144
12227, 11950,11951
21257, 20614,20615
12472, 12189,12190
19563, 18982,18983
12207, 11932,11933
19463, 18885,18886
18869, 18327,18328
12471, 12188,12189
18362, 17856,17897
15115, 14742,14743
17142, 16706,16711
12378, 12097,12098
11096, 10854,10855
15832, 15427,15586
11288, 11039,11040
12468, 12185,12186
16324, 15903,15904
18672, 18143,18144
20506, 19902,19903
11129, 10882,10883
12234, 11957,11973
19193, 18630,18868
11931, 11665,11666
19184, 18623,18624
21457, 20808,20809
17104, 16669,16670
20991, 20365,20366
15543, 15159,15160
20222, 19625,19626
18135, 17647,17732
20600, 19990,19991
17856, 17385,17386
15488, 15104,15105
11580, 11324,11325
13352, 13039,13040
16111, 15694,15695
14932, 14565,14566
19961, 19370,19371
19239, 18674,18675
12481, 12198,12199
11128, 10881,10882
11766, 11506,11507
19864, 19277,19453
15002, 14630,15130
13046, 12748,12749
13708, 13378,13379
21230, 20586,20587
12876, 12582,12583
10992, 10754,10755
13909, 13574,13576
16002, 15587,15588
20683, 20069,20070
19220, 18657,18658
14922, 14555,14556
21431, 20786,20801
19457, 18879,18880
11302, 11052,11053
18889, 18346,18347
14226, 13887,13890
21001, 20375,20376
18277, 17777,17859
20093, 19501,19502
18275, 17775,17782
12522, 12237,12238
16923, 16492,16493
18537, 18013,18014
17996, 17512,17527
18417, 17901,17902
11704, 11444,11445
20304, 19703,19704
17587, 17133,17134
20828, 20212,20213
16903, 16472,16473
12424, 12142,12241
21060, 20433,20434
20570, 19959,19960
16768, 16337,16338
20313, 19712,19713
19850, 19262,19263
20662, 20050,20051
11352, 11100,11101
14670, 14304,14314
16430, 16006,16007
17265, 16825,16826
19516, 18935,18936
13198, 12892,12893
14896, 14529,14530
18704, 18170,18172
17836, 17370,17371
18978, 18428,18429
11612, 11354,11355
16714, 16286,16287
12639, 12347,12350
19087, 18526,18670
18739, 18203,18253
11005, 10767,10768
14770, 14405,14406
20344, 19744,19745
17239, 16800,16801
17729, 17267,17269
12528, 12244,12291
18723, 18187,18191
19138, 18577,18578
18877, 18333,18334
14552, 14196,14595
18358, 17854,17908
12253, 11972,11973
16373, 15949,15950
14469, 14119,14120
19456, 18878,18879
19977, 19385,19386
18062, 17578,17579
18855, 18311,18312
15266, 14888,15097
14278, 13932,14767
17581, 17126,17127
14438, 14088,14089
13245, 12939,12940
13319, 13007,13008
17886, 17416,17417
15485, 15101,15102
21237, 20593,20594
20095, 19503,19504
21089, 20460,20492
20525, 19919,20154
18431, 17915,17916
12210, 11935,11959
20457, 19853,19854
11603, 11348,11349
15239, 14862,14863
13033, 12738,12739
15344, 14962,14963
20546, 19936,19937
12652, 12362,13786
20127, 19533,19534
12849, 12555,12556
18785, 18246,18262
20099, 19506,19507
10941, 10703,10704
11731, 11471,11472
14111, 13771,13772
21430, 20786,20787
19574, 18992,18993
20882, 20261,20262
17290, 16851,16956
15772, 15369,15522
18101, 17616,17617
16590, 16164,16181
13703, 13374,13375
15796, 15392,15393
18379, 17868,17869
15158, 14782,14783
11001, 10763,10764
11016, 10778,10779
21145, 20513,20514
20481, 19877,19878
20966, 20341,20342
13501, 13182,13183
19203, 18641,18642
15358, 14976,14977
20145, 19552,19553
14240, 13899,13900
19534, 18953,18954
15690, 15296,15297
18367, 17860,17861
17166, 16730,16731
21301, 20658,20659
18176, 17688,17689
11235, 10986,10987
15826, 15422,15423
20355, 19753,19754
15719, 15324,15325
16340, 15918,15929
19595, 19013,19014
13855, 13521,13522
13709, 13379,13380
13908, 13573,13574
20741, 20128,20129
15289, 14910,14911
14069, 13730,13731
13020, 12725,12726
20550, 19941,20090
19973, 19380,19528
19632, 19049,19050
17280, 16841,16842
16396, 15973,15974
12862, 12568,12569
16349, 15927,15928
19044, 18488,18508
21127, 20494,20495
17922, 17448,17463
13227, 12921,12990
20088, 19496,19497
11384, 11133,11134
21635, 20988,20989
19028, 18472,18473
19085, 18526,18527
19781, 19192,19193
18241, 17747,17748
14317, 13969,13970
21394, 20749,20750
12594, 12307,12927
21446, 20801,20918
13542, 13224,13225
17186, 16747,16751
19254, 18690,18691
17322, 16879,16882
20554, 19945,20131
17393, 16945,16947
16332, 15911,15912
13432, 13114,13115
18087, 17603,17604
16607, 16179,16180
11359, 11107,11108
19053, 18496,18514
20743, 20130,20315
15147, 14771,14772
21391, 20746,20747
16454, 16030,16031
11939, 11673,11674
19065, 18509,18510
18555, 18034,18035
20131, 19537,19683
21562, 20913,20914
15575, 15192,15193
12893, 12599,12600
17172, 16736,16737
15623, 15235,15361
17622, 17168,17169
20602, 19992,20029
11186, 10938,10939
13488, 13169,13170
19225, 18662,18663
12993, 12697,12698
17133, 16698,16699
16461, 16037,16038
14427, 14078,14079
18088, 17605,17607
15160, 14784,14785
13097, 12799,12800
21015, 20390,20392
15517, 15133,15134
13803, 13471,13472
11312, 11063,11064
14846, 14477,14478
21470, 20822,20823
21150, 20518,20519
14617, 14256,14257
19990, 19398,19399
11021, 10783,10784
17256, 16816,16817
18886, 18342,18343
16115, 15698,15699
19757, 19168,19169
17673, 17215,17237
12175, 11900,11901
16847, 16416,16417
12361, 12081,12082
13849, 13516,13517
21406, 20761,20762
21242, 20598,20599
13410, 13098,13099
14106, 13766,13767
18859, 18315,18316
12904, 12610,12611
11624, 11366,11367
11692, 11433,11434
21382, 20737,20738
17823, 17357,17358
17750, 17283,17284
13422, 13107,13256
17095, 16660,16661
18624, 18094,18162
19341, 18772,18773
11395, 11145,11146
20839, 20219,20220
19997, 19405,19406
18093, 17608,17609
18917, 18374,18422
13900, 13565,13566
13613, 13288,13289
15326, 14944,14956
11670, 11412,11413
15487, 15103,15104
18223, 17728,17731
15075, 14703,14704
20234, 19636,19637
14730, 14363,14364
17415, 16966,16967
12194, 11918,11919
12882, 12588,12589
19251, 18687,18694
17649, 17192,17193
17876, 17405,17406
13856, 13522,13523
19943, 19352,19353
15854, 15446,15447
13590, 13265,13318
14972, 14601,14602
17092, 16657,16658
13504, 13186,13187
16805, 16375,16376
18284, 17783,17787
10881, 10649,10650
14431, 14081,14082
17000, 16566,16567
18351, 17848,17849
17128, 16694,16695
21296, 20653,20654
12151, 11877,11878
17943, 17469,17472
20633, 20021,20022
18393, 17880,17881
16884, 16453,16454
16048, 15632,16165
16465, 16041,16042
17674, 17216,17217
18765, 18229,18302
21609, 20962,20963
19823, 19235,19236
12179, 11904,11905
18895, 18353,18354
19685, 19097,19098
17131, 16697,16698
21107, 20476,20477
11308, 11058,11144
18007, 17523,17524
19449, 18871,18872
16807, 16376,16377
13517, 13199,13452
20205, 19609,19610
14947, 14579,14580
18649, 18123,18137
21591, 20943,20944
14369, 14021,14080
12036, 11766,11767
13734, 13404,13405
15749, 15351,15352
16912, 16482,16483
14498, 14142,14143
18786, 18246,18637
18412, 17898,17899
15708, 15312,15313
19091, 18531,18610
11847, 11584,11585
20799, 20183,20184
13953, 13617,13618
11267, 11018,11019
15156, 14780,14781
11006, 10768,10769
15535, 15151,15152
19832, 19244,19245
15534, 15150,15151
17366, 16920,16921
17574, 17118,17119
20091, 19499,19500
18911, 18367,18836
16654, 16226,16227
21085, 20458,20459
18527, 18006,18087
16752, 16321,16322
17691, 17233,17234
14806, 14439,14440
21413, 20769,20770
19059, 18502,18503
20386, 19782,19783
17955, 17481,17482
13467, 13150,13151
16382, 15958,15959
15584, 15201,15202
18068, 17584,17585
17317, 16875,16876
19898, 19310,19311
11478, 11225,11600
20456, 19851,19852
12230, 11953,11954
14797, 14430,14431
18272, 17773,17774
19763, 19174,19175
18922, 18379,18380
18472, 17953,18038
21273, 20630,20712
19925, 19334,19335
15347, 14965,14966
15754, 15355,16001
13885, 13550,13551
20238, 19638,19639
12929, 12632,12633
15493, 15109,15110
19720, 19133,19137
14959, 14590,14591
17248, 16808,16809
13306, 12996,12997
18477, 17958,17978
15568, 15185,15186
20612, 20001,20002
16782, 16350,16351
16958, 16522,16523
19072, 18514,18605
18193, 17701,17702
15870, 15461,15462
12216, 11938,11939
17373, 16927,16928
17075, 16640,16641
21116, 20483,20484
12025, 11755,11756
13328, 13016,13577
15595, 15210,15211
20986, 20362,20363
12411, 12131,12132
11115, 10867,10868
15120, 14745,14746
21469, 20821,20822
21534, 20885,20886
19964, 19375,19393
19601, 19020,19032
11782, 11522,11523
11602, 11346,11347
16402, 15979,15980
12609, 12323,12337
16623, 16196,16235
15356, 14974,14975
12031, 11761,11762
14471, 14120,14270
18266, 17767,17860
20259, 19661,19662
14084, 13745,13746
20347, 19747,19748
17043, 16607,16608
19877, 19288,19289
17312, 16869,16870
15685, 15292,15293
13023, 12728,12729
20415, 19812,19813
14337, 13989,14043
17820, 17354,17355
20609, 19998,19999
18404, 17890,18173
20198, 19603,19604
19356, 18783,18858
18752, 18216,18217
21656, 21009,21010
20139, 19545,19546
16268, 15848,15872
19932, 19341,19342
20273, 19671,19672
18483, 17963,17964
17260, 16820,16821
13261, 12956,12957
17380, 16934,16935
19952, 19361,19362
11662, 11404,11405
14627, 14266,14273
15093, 14719,14720
17130, 16696,16697
16044, 15629,15630
11069, 10827,10828
11929, 11664,11665
17777, 17313,17314
19949, 19358,19359
19150, 18588,18627
20817, 20202,20203
19776, 19187,19188
21148, 20516,20517
17987, 17503,17530
18825, 18284,18285
12382, 12102,12103
13792, 13460,13461
19621, 19039,19149
19496, 18917,19031
11600, 11344,11345
20197, 19602,19603
17111, 16676,16677
16608, 16180,16181
17722, 17259,17347
20500, 19897,19898
11956, 11689,11690
21467, 20817,20840
12205, 11930,11931
18204, 17711,17712
16313, 15892,15893
10865, 10633,10729
15220, 14844,14845
13758, 13427,13444
17667, 17210,17211
11118, 10870,10871
15596, 15211,15212
15083, 14711,14712
14686, 14319,14320
21557, 20907,20908
17620, 17166,17167
17935, 17462,17638
21120, 20488,20489
16894, 16463,16464
17400, 16952,16953
13494, 13175,13176
16665, 16238,16239
17062, 16627,16628
18711, 18177,18179
17326, 16883,16893
16333, 15913,15914
13633, 13307,13506
17275, 16835,16836
13719, 13389,13390
12590, 12304,12305
19383, 18810,18812
13655, 13327,13328
20439, 19834,19835
19681, 19093,19094
14457, 14107,14108
14302, 13955,13971
17838, 17372,17373
20877, 20255,20256
17389, 16941,16976
16999, 16565,16566
16934, 16500,16501
15137, 14762,14763
16533, 16107,16108
14056, 13717,13718
19009, 18458,18462
16650, 16222,16223
13315, 13002,13016
20239, 19639,19640
19767, 19178,19179
18687, 18154,18155
10877, 10645,10646
14357, 14010,14011
16066, 15648,15649
17920, 17448,17449
15168, 14792,14793
13075, 12778,12779
17572, 17116,17117
20032, 19438,19439
16134, 15717,15718
21076, 20449,20450
17007, 16573,16574
19152, 18590,18591
19926, 19335,19336
13577, 13253,13514
18795, 18255,18256
20618, 20007,20008
17542, 17088,17089
20339, 19739,19740
17625, 17171,17289
17008, 16574,16575
19272, 18709,18719
20544, 19934,20035
11874, 11611,11892
15886, 15477,15478
17595, 17141,17142
14705, 14337,14338
12213, 11936,11945
20414, 19811,19812
13012, 12716,12717
11372, 11121,11122
13493, 13174,13175
18069, 17585,17586
11824, 11560,11561
17983, 17501,17502
11280, 11031,11032
18220, 17724,17725
13830, 13497,13498
16803, 16372,16373
20752, 20138,20139
13079, 12782,12783
11275, 11026,11027
15834, 15428,15433
19647, 19065,19066
19629, 19046,19047
15507, 15122,15123
12170, 11894,11895
15232, 14855,14856
11679, 11421,11422
16436, 16012,16013
21351, 20708,20709
15039, 14667,14668
13055, 12757,12758
18095, 17610,17611
18208, 17715,17716
12923, 12626,12627
19224, 18661,18662
21344, 20701,20702
21154, 20522,20523
18123, 17635,17636
16267, 15848,15857
11468, 11215,11216
21334, 20691,20692
19683, 19095,19096
17226, 16789,16792
11474, 11221,11222
11845, 11582,11583
11356, 11104,11105
16946, 16510,16511
15214, 14837,14838
20584, 19974,19975
19221, 18658,18659
18898, 18356,18385
14767, 14402,14403
14222, 13882,13883
17616, 17161,17213
13035, 12740,12741
16653, 16225,16226
13049, 12753,12754
15540, 15156,15157
11189, 10941,10942
21390, 20745,20746
19684, 19096,19097
12996, 12700,12701
19267, 18704,18707
13877, 13542,13543
18769, 18231,18289
13522, 13204,13205
12648, 12359,12360
20902, 20278,20279
17289, 16850,16851
13288, 12983,13098
15346, 14964,14965
16088, 15668,15669
15654, 15264,15265
19129, 18568,18569
16433, 16009,16010
16985, 16550,16551
11743, 11483,11484
13941, 13604,13605
10884, 10652,10707
19888, 19300,19301
15864, 15456,15457
13640, 13314,13315
14892, 14525,14526
16455, 16031,16032
16887, 16456,16457
16963, 16527,16528
18695, 18163,18164
12229, 11952,11953
15519, 15135,15136
19739, 19152,19153
11875, 11611,11944
14711, 14342,14343
21221, 20579,20580
16778, 16346,16347
16279, 15859,15877
11383, 11132,11133
13335, 13023,13183
20436, 19831,19840
11529, 11274,11275
14889, 14522,14523
13064, 12766,12767
18964, 18414,18445
15567, 15184,15272
11850, 11587,11588
11381, 11130,11131
19841, 19253,19254
18609, 18082,18118
15237, 14860,14861
16727, 16298,16299
16130, 15713,15714
14211, 13871,13872
19860, 19273,19274
14061, 13722,13723
13925, 13588,13589
12188, 11912,11913
11138, 10892,10894
12058, 11789,11790
20742, 20129,20130
17175, 16739,16740
15927, 15517,15518
16365, 15941,15942
16060, 15642,15643
14223, 13884,13885
18260, 17761,17766
18530, 18009,18010
16504, 16078,16091
17320, 16878,16910
17488, 17037,17042
13880, 13545,13546
18301, 17798,17896
16344, 15921,15922
19901, 19313,19314
15756, 15356,15357
11239, 10990,10991
15054, 14681,14682
16445, 16021,16022
18464, 17946,17947
19989, 19397,19398
19250, 18686,18687
13037, 12742,12743
18599, 18073,18074
19329, 18759,18767
17150, 16713,16714
17854, 17383,17384
17310, 16867,16868
11856, 11593,11594
18202, 17709,17710
20476, 19872,19873
15331, 14949,14950
13146, 12841,13048
10734, 10504,10505
20352, 19750,19751
18710, 18175,18176
17821, 17355,17356
19442, 18865,18866
13158, 12853,12854
19976, 19384,19385
11657, 11399,11400
15187, 14810,14811
15226, 14849,14850
13102, 12804,12805
16726, 16297,16298
14542, 14187,14188
11309, 11060,11061
14476, 14125,14126
18831, 18288,18289
11466, 11213,11214
17160, 16724,16725
13796, 13464,13465
15603, 15217,15243
19954, 19363,19364
15352, 14970,14971
20435, 19831,19839
13922, 13585,13586
15238, 14861,14862
12751, 12460,12776
11680, 11422,11423
20077, 19485,19486
17933, 17459,17460
21070, 20443,20444
13039, 12745,12746
17878, 17408,17409
19354, 18783,18784
18874, 18332,18333
17600, 17146,17147
17743, 17280,17281
21162, 20527,20813
16784, 16352,16353
12480, 12197,12198
13011, 12715,12716
16731, 16302,16303
20627, 20015,20016
14774, 14408,14764
20280, 19678,19679
15110, 14737,14738
17592, 17138,17139
17363, 16917,16918
21541, 20893,20894
18054, 17570,17571
18984, 18433,18434
20613, 20002,20003
13837, 13504,13505
17049, 16614,16615
13544, 13225,13716
17135, 16700,16701
18021, 17539,17540
13762, 13430,13431
15887, 15478,15479
20400, 19796,19797
21584, 20936,21034
13191, 12885,12886
20382, 19778,19779
11171, 10923,10924
17099, 16664,16665
20121, 19527,19528
13869, 13534,13535
15247, 14870,14886
21453, 20805,20806
20325, 19725,19726
17333, 16890,16916
17390, 16941,17083
21213, 20571,20638
18602, 18076,18077
11695, 11436,11596
11264, 11015,11016
12871, 12577,12578
19620, 19038,19039
14274, 13929,13930
16131, 15714,15715
21350, 20707,20708
21306, 20663,20664
15165, 14789,14790
19007, 18456,18457
16612, 16184,16185
11024, 10786,10787
18376, 17865,17871
18839, 18298,18306
15175, 14798,14799
17947, 17474,17475
16924, 16493,16723
21564, 20913,20944
21011, 20386,20387
20569, 19958,19959
16029, 15612,15613
11226, 10978,10979
14305, 13957,13958
21311, 20668,20669
16510, 16082,16083
20769, 20154,20155
18039, 17556,17656
17129, 16695,16696
17155, 16718,16719
11072, 10830,10831
13295, 12985,12994
14578, 14220,14221
14493, 14139,14691
19034, 18478,18479
14663, 14300,14302
15894, 15485,15486
12978, 12682,12779
21247, 20604,20605
18083, 17599,17600
11123, 10876,10877
14494, 14140,14141
18683, 18152,18155
20040, 19446,19447
17499, 17048,17049
18211, 17717,17721
18221, 17725,17726
16858, 16427,16428
17845, 17378,17379
19834, 19246,19247
17746, 17281,17484
16371, 15947,17348
17980, 17499,17506
15241, 14864,14869
17936, 17463,17479
12617, 12329,12330
13523, 13205,13206
14442, 14092,14093
14576, 14218,14219
16036, 15619,15620
20235, 19636,19800
15810, 15404,15405
15007, 14635,14636
13420, 13106,13107
19951, 19360,19361
13575, 13253,13257
21377, 20732,20733
21523, 20873,20874
18025, 17543,17553
16388, 15965,15966
14063, 13724,13725
17030, 16594,16595
11872, 11609,11610
18640, 18112,18113
12896, 12602,12603
19196, 18633,18634
17500, 17049,17050
17806, 17341,17342
16378, 15954,15955
11471, 11218,11219
18052, 17568,17569
17449, 17000,17001
13164, 12860,12977
19588, 19006,19007
21601, 20954,20955
20200, 19605,19606
18442, 17926,17927
14432, 14082,14083
15915, 15507,15508
11191, 10943,10944
10885, 10652,10724
21057, 20430,20431
19370, 18795,18796
18237, 17742,17746
16708, 16280,16281
13000, 12704,12705
20507, 19903,19904
15159, 14783,14784
15386, 15004,15005
13025, 12730,12731
20556, 19946,20014
21263, 20620,20621
19664, 19080,19081
15383, 15001,15002
19631, 19048,19049
20571, 19960,19961
18694, 18161,18162
18643, 18117,18124
15036, 14664,14665
12104, 11834,11836
18705, 18172,18185
13631, 13307,13308
15586, 15203,15233
17397, 16949,16950
20534, 19927,19928
18019, 17536,17537
16939, 16504,16505
10733, 10503,10504
19018, 18465,18466
17102, 16667,16668
10871, 10639,10640
17952, 17477,17478
13050, 12753,12777
15767, 15365,15366
13810, 13478,13479
12870, 12576,12577
17610, 17156,17157
14232, 13891,13897
16493, 16068,16069
16683, 16256,16257
17626, 17171,17681
16434, 16010,16011
20471, 19867,19868
11589, 11333,11334
16898, 16467,16468
19360, 18788,18789
19687, 19099,19100
21144, 20512,20541
10950, 10711,10712
15839, 15434,15435
20065, 19473,19474
20348, 19748,19749
13207, 12901,12902
14079, 13740,13741
18423, 17907,17908
16716, 16288,16289
17888, 17418,17419
15925, 15515,15516
16606, 16178,16179
15873, 15464,15465
15116, 14742,14875
16889, 16458,16459
19994, 19402,19403
19377, 18803,18809
13705, 13377,13378
18858, 18314,18315
19309, 18743,18744
15185, 14808,14809
15329, 14947,14948
20002, 19410,19411
20374, 19770,19771
18729, 18194,18195
19446, 18868,18869
18070, 17586,17587
17639, 17183,17184
19412, 18836,18837
17794, 17328,17329
20770, 20155,20156
20052, 19460,19461
13074, 12777,12778
15410, 15028,15223
11538, 11283,11284
11945, 11678,11679
12201, 11925,11926
21004, 20378,20379
15274, 14895,14958
21376, 20731,20732
13917, 13581,13894
15555, 15172,15173
20999, 20373,20374
19390, 18817,18919
20058, 19466,19467
16825, 16394,16395
17913, 17440,17511
15348, 14966,14967
17255, 16815,16816
21062, 20435,20436
15227, 14850,14851
19822, 19234,19235
17527, 17073,17074
16103, 15685,15686
14475, 14124,14125
16944, 16508,16509
14270, 13926,13927
17643, 17187,17378
12390, 12110,12111
18637, 18109,18110
20755, 20141,20148
16881, 16450,16451
19368, 18793,18923
11545, 11290,11291
16384, 15960,15961
20718, 20104,20105
12995, 12699,12700
19798, 19208,19209
13252, 12947,12948
19555, 18974,19232
18415, 17900,17927
11833, 11570,11571
14380, 14032,14033
18381, 17868,17945
19133, 18572,18573
12358, 12078,12079
10756, 10524,10525
10945, 10706,10707
20183, 19588,19589
15218, 14841,14842
16594, 16166,16167
11236, 10987,10988
15585, 15202,15203
21354, 20710,20711
17056, 16621,16622
11716, 11456,11457
21189, 20549,20550
20022, 19429,19430
17066, 16631,16632
19349, 18779,18780
13483, 13164,13165
13482, 13163,13164
18508, 17989,17991
13661, 13331,13332
21579, 20931,20932
11261, 11012,11013
19535, 18954,18955
15881, 15472,15473
21268, 20626,20627
18563, 18042,18057
20459, 19854,19855
17168, 16732,16733
18505, 17985,17986
20886, 20266,20277
15928, 15518,15519
12905, 12611,12612
13764, 13432,13433
17646, 17188,17259
16983, 16548,16549
14075, 13736,13737
12840, 12546,12547
15495, 15111,15112
19420, 18844,18845
19266, 18703,18732
14212, 13872,13873
15684, 15291,15292
15638, 15249,15250
17840, 17374,17375
14078, 13739,13740
18994, 18442,18443
21203, 20561,20673
16451, 16027,16028
12925, 12628,12629
20932, 20307,20308
18682, 18151,18152
21094, 20464,20465
11858, 11595,11596
21176, 20537,20546
16179, 15762,15765
15653, 15263,15264
11714, 11454,11455
20407, 19804,19805
14975, 14605,14606
17114, 16679,16703
16458, 16034,16035
12018, 11749,11830
20029, 19435,19436
20480, 19876,19877
13552, 13232,13233
20302, 19701,19702
20449, 19846,19847
21293, 20650,20651
14122, 13782,13783
12113, 11840,11841
17258, 16818,16819
16522, 16095,16096
16307, 15886,15887
14920, 14553,14554
20430, 19825,19827
15357, 14975,14976
20901, 20277,20322
17045, 16609,16610
17798, 17332,17333
17597, 17143,17144
13230, 12923,12980
15269, 14891,14892
18604, 18078,18134
19896, 19308,19309
16282, 15862,15863
21516, 20866,20867
21276, 20633,20634
18280, 17779,17780
19671, 19086,19088
13872, 13537,13538
12168, 11892,11893
11051, 10810,10811
11697, 11437,11438
14604, 14245,14246
19288, 18722,18723
19376, 18802,18803
14697, 14328,14332
15231, 14854,14855
14769, 14404,14405
